2024-06-01T23:38:47Z,"MSSL- LA66N710706",16.4;72;3.64;3178;7;50
2024-06-01T23:58:46Z,"MSSL- LA66N710706",16.3;72;3.64;3179;7;30
2024-06-02T00:18:46Z,"MSSL- LA66N710706",16.2;72;3.64;3180;7;30
2024-06-02T00:38:46Z,"MSSL- LA66N710706",16.2;72;3.64;3181;7;55
2024-06-02T00:58:45Z,"MSSL- LA66N710706",16.2;72;3.64;3182;7;41
2024-06-02T01:18:45Z,"MSSL- LA66N710706",16.1;72;3.64;3183;7;46
2024-06-02T01:38:45Z,"MSSL- LA66N710706",16;72;3.64;3184;7;47
2024-06-02T01:58:45Z,"MSSL- LA66N710706",16;72;3.64;3185;7;46
2024-06-02T02:18:44Z,"MSSL- LA66N710706",16;72;3.64;3186;7;47
2024-06-02T02:38:44Z,"MSSL- LA66N710706",15.9;72;3.64;3187;7;32
2024-06-02T02:58:44Z,"MSSL- LA66N710706",15.8;72;3.64;3188;7;38
2024-06-02T03:18:43Z,"MSSL- LA66N710706",15.8;72;3.64;3189;7;45
2024-06-02T03:38:43Z,"MSSL- LA66N710706",15.7;72;3.64;3190;7;43
2024-06-02T03:58:43Z,"MSSL- LA66N710706",15.7;72;3.64;3191;7;45
2024-06-02T04:18:42Z,"MSSL- LA66N710706",15.7;71;3.64;3192;7;37
2024-06-02T04:38:42Z,"MSSL- LA66N710706",15.6;71;3.64;3193;7;31
2024-06-02T04:58:42Z,"MSSL- LA66N710706",15.6;71;3.64;3194;7;47
2024-06-02T05:18:42Z,"MSSL- LA66N710706",15.6;71;3.64;3195;7;38
2024-06-02T05:38:41Z,"MSSL- LA66N710706",15.5;71;3.64;3196;7;41
2024-06-02T05:58:41Z,"MSSL- LA66N710706",15.5;71;3.64;3197;7;49
2024-06-02T06:18:41Z,"MSSL- LA66N710706",15.4;71;3.64;3198;7;32
2024-06-02T06:38:41Z,"MSSL- LA66N710706",15.4;71;3.64;3199;7;53
2024-06-02T06:58:40Z,"MSSL- LA66N710706",15.4;71;3.64;3200;7;28
2024-06-02T07:18:40Z,"MSSL- LA66N710706",15.4;71;3.64;3201;7;30
2024-06-02T07:38:40Z,"MSSL- LA66N710706",15.4;71;3.64;3202;7;45
2024-06-02T07:58:39Z,"MSSL- LA66N710706",15.5;71;3.64;3203;7;33
2024-06-02T08:18:39Z,"MSSL- LA66N710706",15.5;71;3.64;3204;7;37
2024-06-02T08:38:39Z,"MSSL- LA66N710706",15.5;72;3.64;3205;7;49
2024-06-02T08:58:39Z,"MSSL- LA66N710706",15.5;71;3.64;3206;7;48
2024-06-02T09:18:38Z,"MSSL- LA66N710706",15.6;71;3.64;3207;7;48
2024-06-02T09:38:38Z,"MSSL- LA66N710706",15.7;71;3.64;3208;7;48
2024-06-02T09:58:38Z,"MSSL- LA66N710706",15.8;71;3.64;3209;7;36
2024-06-02T10:18:38Z,"MSSL- LA66N710706",15.9;71;3.64;3210;7;54
2024-06-02T10:38:37Z,"MSSL- LA66N710706",16;71;3.64;3211;7;36
2024-06-02T10:58:37Z,"MSSL- LA66N710706",16.1;71;3.64;3212;7;33
2024-06-02T11:18:37Z,"MSSL- LA66N710706",16.3;71;3.64;3213;7;46
2024-06-02T11:38:36Z,"MSSL- LA66N710706",16.5;71;3.64;3214;7;32
2024-06-02T11:58:36Z,"MSSL- LA66N710706",16.7;71;3.64;3215;7;54
2024-06-02T12:18:36Z,"MSSL- LA66N710706",17;71;3.64;3216;7;37
2024-06-02T12:38:35Z,"MSSL- LA66N710706",17.3;71;3.64;3217;7;34
2024-06-02T12:58:35Z,"MSSL- LA66N710706",17.6;70;3.64;3218;7;50
2024-06-02T13:18:35Z,"MSSL- LA66N710706",18;70;3.64;3219;7;29
2024-06-02T13:38:35Z,"MSSL- LA66N710706",18.4;70;3.64;3220;7;30
2024-06-02T13:58:34Z,"MSSL- LA66N710706",18.8;69;3.64;3221;7;46
2024-06-02T14:18:34Z,"MSSL- LA66N710706",19.2;68;3.64;3222;7;31
2024-06-02T14:38:34Z,"MSSL- LA66N710706",19.7;68;3.64;3223;7;29
2024-06-02T14:58:33Z,"MSSL- LA66N710706",20.2;67;3.64;3224;7;27
2024-06-02T15:18:33Z,"MSSL- LA66N710706",20.7;66;3.64;3225;7;49
2024-06-02T15:38:33Z,"MSSL- LA66N710706",21.2;66;3.64;3226;7;49
2024-06-02T15:58:33Z,"MSSL- LA66N710706",21.8;65;3.64;3227;7;35
2024-06-02T16:18:32Z,"MSSL- LA66N710706",22.4;64;3.64;3228;7;34
2024-06-02T16:38:32Z,"MSSL- LA66N710706",22.9;63;3.64;3229;7;43
2024-06-02T16:58:32Z,"MSSL- LA66N710706",23.2;62;3.64;3230;7;46
2024-06-02T17:18:32Z,"MSSL- LA66N710706",23.4;62;3.64;3231;7;31
2024-06-02T17:38:31Z,"MSSL- LA66N710706",23.6;61;3.64;3232;7;27
2024-06-02T17:58:31Z,"MSSL- LA66N710706",23.8;60;3.64;3233;7;30
2024-06-02T18:18:31Z,"MSSL- LA66N710706",23.7;60;3.64;3234;7;50
2024-06-02T18:38:30Z,"MSSL- LA66N710706",23.4;59;3.64;3235;7;39
2024-06-02T18:58:30Z,"MSSL- LA66N710706",23.2;59;3.64;3236;7;30
2024-06-02T19:18:30Z,"MSSL- LA66N710706",22.9;59;3.64;3237;7;57
2024-06-02T19:38:30Z,"MSSL- LA66N710706",22.5;59;3.64;3238;7;43
2024-06-02T19:58:29Z,"MSSL- LA66N710706",22.1;59;3.64;3239;7;33
2024-06-02T20:18:29Z,"MSSL- LA66N710706",21.7;59;3.64;3240;7;30
2024-06-02T20:38:29Z,"MSSL- LA66N710706",21.3;59;3.64;3241;7;49
2024-06-02T20:58:28Z,"MSSL- LA66N710706",20.9;60;3.64;3242;7;46
2024-06-02T21:18:28Z,"MSSL- LA66N710706",20.5;60;3.64;3243;7;29
2024-06-02T21:38:28Z,"MSSL- LA66N710706",20.2;60;3.64;3244;7;31
2024-06-02T21:58:28Z,"MSSL- LA66N710706",19.8;61;3.64;3245;7;43
2024-06-02T22:18:27Z,"MSSL- LA66N710706",19.5;62;3.64;3246;7;44
2024-06-02T22:38:27Z,"MSSL- LA66N710706",19.1;62;3.64;3247;7;45
2024-06-02T22:58:27Z,"MSSL- LA66N710706",18.8;62;3.64;3248;7;51
2024-06-02T23:18:26Z,"MSSL- LA66N710706",18.6;62;3.64;3249;7;39
2024-06-02T23:38:26Z,"MSSL- LA66N710706",18.4;63;3.64;3250;7;53
2024-06-02T23:58:26Z,"MSSL- LA66N710706",18.2;63;3.64;3251;7;29
2024-06-03T00:18:26Z,"MSSL- LA66N710706",17.9;63;3.64;3252;7;29
2024-06-03T00:38:25Z,"MSSL- LA66N710706",17.7;63;3.64;3253;7;52
2024-06-03T00:58:25Z,"MSSL- LA66N710706",17.5;63;3.64;3254;7;39
2024-06-03T01:18:25Z,"MSSL- LA66N710706",17.2;63;3.64;3255;7;34
2024-06-03T01:38:25Z,"MSSL- LA66N710706",17;64;3.64;3256;7;57
2024-06-03T01:58:24Z,"MSSL- LA66N710706",16.8;64;3.64;3257;7;48
2024-06-03T02:18:24Z,"MSSL- LA66N710706",16.5;64;3.64;3258;7;57
2024-06-03T02:38:24Z,"MSSL- LA66N710706",16.3;64;3.64;3259;7;27
2024-06-03T02:58:23Z,"MSSL- LA66N710706",16.1;64;3.64;3260;7;41
2024-06-03T03:18:23Z,"MSSL- LA66N710706",16;64;3.64;3261;7;49
2024-06-03T03:38:23Z,"MSSL- LA66N710706",15.8;64;3.64;3262;7;40
2024-06-03T03:58:23Z,"MSSL- LA66N710706",15.7;64;3.64;3263;7;35
2024-06-03T04:18:22Z,"MSSL- LA66N710706",15.5;64;3.64;3264;7;50
2024-06-03T04:38:22Z,"MSSL- LA66N710706",15.4;64;3.64;3265;7;55
2024-06-03T04:58:22Z,"MSSL- LA66N710706",15.3;64;3.64;3266;7;49
2024-06-03T05:18:21Z,"MSSL- LA66N710706",15.2;64;3.64;3267;7;34
2024-06-03T05:38:21Z,"MSSL- LA66N710706",15.1;64;3.64;3268;7;38
2024-06-03T05:58:21Z,"MSSL- LA66N710706",15;65;3.64;3269;7;55
2024-06-03T06:18:21Z,"MSSL- LA66N710706",14.9;65;3.64;3270;7;54
2024-06-03T06:38:20Z,"MSSL- LA66N710706",14.9;65;3.64;3271;7;32
2024-06-03T06:58:20Z,"MSSL- LA66N710706",14.9;65;3.64;3272;7;28
